"U:0","U:1","U:2","Points:0","Points:1","Points:2"
37.9744,-1.12994,5.02417,0.202307,0.17106,0.09
37.9514,-0.221525,4.53905,0.204518,0.171058,0.09
37.9091,0.332731,2.43605,0.20673,0.171056,0.09
37.7052,0.696588,-0.340802,0.208942,0.171055,0.09
36.7069,1.28984,-2.83045,0.211153,0.171053,0.09
35.8362,0.419573,-4.03893,0.213365,0.171051,0.09
35.5123,0.298598,-3.97214,0.215577,0.17105,0.09
35.6169,0.617525,-3.52953,0.217788,0.171048,0.09
35.6607,0.338123,-3.02018,0.22,0.171046,0.09
36.7046,0.0239971,0.0234696,-0.00179783,0.173262,0.09
36.7,0,0,-0.004,0.173262,0.09
36.6908,0.0633958,0.0182883,0.000404462,0.173263,0.09
36.6474,0.0898589,0.0369374,0.00260695,0.173266,0.09
36.6987,0.136034,0.0835131,0.0048101,0.173274,0.09
36.6548,0.200732,0.0846721,0.00701399,0.173282,0.09
36.6073,0.224807,0.0960635,0.00921744,0.173287,0.09
36.633,0.25762,0.117433,0.0114207,0.173291,0.09
36.5872,0.291312,0.156665,0.0136241,0.173295,0.09
36.5957,0.360806,0.202989,0.0158277,0.173299,0.09
36.5643,0.444333,0.211147,0.0180314,0.173303,0.09
36.5385,0.493622,0.187057,0.0202354,0.173307,0.09
36.5374,0.542571,0.191509,0.0224401,0.173313,0.09
36.5469,0.537092,0.204337,0.0226847,0.173068,0.09
36.4043,0.585096,0.304471,0.0244451,0.171298,0.09
36.4651,0.552586,0.231523,0.0226818,0.171295,0.09
36.5468,0.590973,0.270989,0.0244511,0.17308,0.09
36.4112,0.689694,0.370345,0.0266894,0.172191,0.09
36.2966,0.654942,0.464624,0.0257962,0.171277,0.09
36.371,0.610712,0.333128,0.0249143,0.171274,0.09
36.3779,0.6712,0.383893,0.0266811,0.171288,0.09
36.4143,0.699599,0.3548,0.0268593,0.172247,0.09
36.41,0.836107,0.28327,0.0279651,0.172256,0.09
36.3752,0.659699,0.371196,0.026849,0.171118,0.09
36.3865,0.771228,0.232645,0.0279581,0.171139,0.09
36.3672,0.893987,0.295893,0.0301722,0.172265,0.09
36.3802,0.791283,0.316679,0.0301701,0.171158,0.09
36.3995,0.846749,0.257433,0.0290691,0.172261,0.09
36.388,0.786684,0.288059,0.0290659,0.171152,0.09
36.3044,1.01433,0.380906,0.0323784,0.172271,0.09
36.2717,1.08905,0.185856,0.0323762,0.171164,0.09
36.2894,0.955342,0.408032,0.0312753,0.172268,0.09
36.2783,0.91579,0.280764,0.0312732,0.171161,0.09
36.4084,1.15654,0.542826,0.0345851,0.172277,0.09
36.2341,1.17709,0.514052,0.0345826,0.171171,0.09
36.3664,1.07029,0.414008,0.0334817,0.172274,0.09
36.2726,1.18489,0.296846,0.0334794,0.171167,0.09
36.3004,1.43634,0.489429,0.0368004,0.172297,0.09
36.2417,1.42577,0.456681,0.036793,0.171183,0.09
36.3367,1.29241,0.575079,0.0356897,0.172282,0.09
36.1981,1.22034,0.543683,0.0356863,0.171174,0.09
36.5855,1.6219,0.430407,0.0390304,0.172334,0.09
36.2966,1.5569,0.516217,0.0390251,0.171226,0.09
36.3533,1.52097,0.41988,0.0379185,0.172322,0.09
36.1811,1.6747,0.506949,0.0379082,0.171205,0.09
36.1273,1.51306,0.382565,0.0407043,0.171807,0.09
36.1089,1.41546,0.50706,0.040703,0.171254,0.09
36.4414,1.56013,0.388734,0.0401519,0.171806,0.09
36.3063,1.35111,0.526127,0.0401498,0.171252,0.09
36.5289,1.91517,0.461042,0.0429467,0.171843,0.09
36.395,2.13586,0.569388,0.042944,0.17129,0.09
36.2527,2.28614,0.632427,0.0423882,0.171837,0.09
36.2167,2.41491,0.662817,0.0423821,0.17128,0.09
36.4351,2.06603,0.821068,0.0451594,0.171853,0.09
36.3776,2.01414,0.818468,0.0451579,0.1713,0.09
36.4737,2.31037,0.750309,0.0446062,0.17185,0.09
36.4972,2.20987,0.827048,0.044605,0.171298,0.09
36.673,2.81456,0.952552,0.0474558,0.171902,0.09
36.6513,2.96565,0.817185,0.0474425,0.171347,0.09
36.5812,2.64691,0.783616,0.0468792,0.171892,0.09
36.6258,2.76335,0.781079,0.0468438,0.171324,0.09
36.962,2.82666,0.781437,0.0496763,0.171909,0.09
36.7566,2.71484,0.89164,0.0496753,0.171358,0.09
37.0732,2.41432,0.602227,0.0491222,0.171907,0.09
36.8842,2.40626,0.667219,0.0491212,0.171357,0.09
37.0503,2.86035,0.65616,0.0518928,0.171913,0.09
37.1025,3.00909,0.702998,0.0518917,0.171362,0.09
37.0376,2.49702,0.558341,0.0513386,0.171912,0.09
36.9772,2.58235,0.662603,0.0513375,0.171361,0.09
37.4904,2.81011,0.724597,0.0541096,0.171916,0.09
37.5466,2.8788,0.548452,0.0541084,0.171365,0.09
37.3601,2.82624,0.623443,0.0535553,0.171915,0.09
37.4959,2.92519,0.512242,0.0535542,0.171364,0.09
37.9741,2.60737,0.782133,0.0563275,0.171918,0.09
37.9029,2.81695,0.853659,0.0563263,0.171367,0.09
37.78,2.86068,0.899313,0.0557724,0.171917,0.09
37.7472,3.01717,0.962656,0.0557712,0.171367,0.09
38.1236,3.08419,1.07489,0.0585877,0.17193,0.09
38.1692,3.23323,1.018,0.0585869,0.17138,0.09
38.0452,3.21833,0.844699,0.0580316,0.17193,0.09
38.171,3.23377,0.790596,0.0580309,0.17138,0.09
38.6992,3.34109,1.23701,0.0609346,0.171931,0.09
38.7089,3.59754,1.33826,0.0609353,0.171381,0.09
38.4692,3.44244,1.10743,0.060343,0.171936,0.09
38.5294,3.65922,1.20448,0.0603433,0.171386,0.09
39.0972,2.8695,1.28165,0.063191,0.17192,0.09
39.0799,2.87265,1.38299,0.0631965,0.171368,0.09
39.1714,2.79749,1.16331,0.0626144,0.171927,0.09
39.1577,2.76589,1.15453,0.0626165,0.171376,0.09
39.5417,2.31943,0.947857,0.0654212,0.171914,0.09
39.5481,2.36241,0.90379,0.0654225,0.171363,0.09
39.518,2.46039,1.20739,0.064867,0.171914,0.09
39.5132,2.5963,1.15037,0.0648682,0.171364,0.09
39.4284,2.13379,0.953568,0.0676381,0.171911,0.09
39.6403,2.18218,1.06592,0.0676393,0.171361,0.09
39.4787,2.24052,0.861625,0.0670839,0.171912,0.09
39.5586,2.38396,0.927061,0.0670851,0.171361,0.09
39.6955,2.1835,1.15836,0.0698545,0.171907,0.09
39.7477,2.29617,1.03981,0.0698557,0.171357,0.09
39.5482,2.19657,1.08604,0.0693004,0.171908,0.09
39.729,2.24358,1.03576,0.0693016,0.171358,0.09
40.0927,1.43062,1.14222,0.0720707,0.171903,0.09
40.4315,1.53081,1.06762,0.072072,0.171352,0.09
40.0008,1.23578,0.9754,0.0715167,0.171904,0.09
40.2318,1.38972,0.940479,0.0715178,0.171353,0.09
40.201,1.45155,1.45474,0.0743479,0.171868,0.09
40.3665,1.44572,1.32675,0.0743685,0.171304,0.09
40.1861,1.26713,1.39205,0.0737592,0.171888,0.09
40.3929,1.2441,1.25082,0.0737958,0.171318,0.09
39.9485,0.776746,1.08632,0.0765858,0.171848,0.09
40.0099,0.701371,1.2285,0.0765878,0.171296,0.09
40.1056,0.894271,1.22582,0.0760322,0.171849,0.09
40.095,0.918377,1.3961,0.076034,0.171297,0.09
39.5932,0.491232,1.01163,0.0788498,0.171794,0.09
39.8,0.511052,1.05656,0.078859,0.171234,0.09
39.562,0.362136,0.953733,0.0782676,0.171827,0.09
39.7468,0.445968,1.1746,0.0782922,0.171251,0.09
40.0489,-0.043785,0.829476,0.0810723,0.171779,0.09
39.9665,-0.0348639,0.837972,0.0810744,0.171227,0.09
39.9967,0.117903,0.926413,0.080519,0.17178,0.09
39.9037,0.210977,0.963396,0.0805212,0.171228,0.09
39.6849,-0.641211,0.823976,0.0832853,0.171776,0.09
39.7996,-0.690193,0.787008,0.0832874,0.171223,0.09
39.7913,-0.527271,0.744745,0.082732,0.171777,0.09
39.7821,-0.536612,0.813833,0.0827341,0.171224,0.09
39.1928,-0.551482,1.43243,0.0854983,0.171772,0.09
39.345,-0.560454,1.34406,0.0855003,0.17122,0.09
39.1917,-0.394723,1.43479,0.084945,0.171773,0.09
39.3965,-0.386733,1.29047,0.084947,0.171221,0.09
38.9881,-0.277228,1.35782,0.0877113,0.171768,0.09
38.9682,-0.224571,1.40801,0.0877132,0.171216,0.09
38.8965,0.00988048,1.48802,0.087158,0.171769,0.09
38.9226,0.0678252,1.5795,0.0871599,0.171217,0.09
38.7385,-0.351965,0.855642,0.0899243,0.171765,0.09
38.6714,-0.382845,0.917769,0.0899261,0.171212,0.09
38.7179,-0.163174,1.06328,0.089371,0.171766,0.09
38.6316,-0.188023,1.12921,0.0893729,0.171213,0.09
38.5261,-0.508471,0.962044,0.0921374,0.171761,0.09
38.511,-0.411629,1.03687,0.0921391,0.171209,0.09
38.41,-0.312844,1.06607,0.0915841,0.171762,0.09
38.3578,-0.262868,1.17797,0.0915858,0.17121,0.09
38.507,-0.274811,0.816871,0.0943505,0.171758,0.09
38.5046,-0.181403,0.874658,0.0943522,0.171205,0.09
38.5156,-0.242762,0.886705,0.0937972,0.171759,0.09
38.5273,-0.236169,0.865528,0.0937989,0.171206,0.09
38.7339,-0.267162,1.05021,0.0965638,0.171755,0.09
38.6781,-0.0962644,1.27241,0.0965654,0.171202,0.09
38.5875,-0.142147,0.98935,0.0960105,0.171755,0.09
38.615,0.0477046,1.2123,0.0960121,0.171203,0.09
38.08,0.474827,1.55366,0.0987772,0.171751,0.09
38.031,0.515128,1.47288,0.0987788,0.171199,0.09
38.2108,0.405544,1.47591,0.0982239,0.171752,0.09
38.2202,0.336535,1.35449,0.0982254,0.171199,0.09
38.4353,0.404162,1.20682,0.100991,0.171748,0.09
38.5061,0.622703,1.38476,0.100992,0.171195,0.09
38.3463,0.33894,1.19621,0.100437,0.171749,0.09
38.3037,0.602266,1.40689,0.100439,0.171196,0.09
38.4163,0.388314,0.748325,0.103204,0.171745,0.09
38.4631,0.492593,0.739578,0.103206,0.171192,0.09
38.3447,0.25823,0.757007,0.102651,0.171746,0.09
38.4451,0.305678,0.73744,0.102652,0.171193,0.09
38.7095,-0.0301908,0.71319,0.105418,0.171742,0.09
38.603,0.0970522,0.846273,0.10542,0.171189,0.09
38.7458,-0.0570092,0.559993,0.104865,0.171743,0.09
38.5769,0.0979386,0.702968,0.104866,0.17119,0.09
38.6549,0.494302,1.00934,0.107632,0.171739,0.09
38.7616,0.638553,0.947049,0.107634,0.171186,0.09
38.6975,0.517812,0.916498,0.107079,0.17174,0.09
38.7765,0.667066,0.93859,0.10708,0.171187,0.09
39.0109,-0.277021,0.719786,0.109846,0.171736,0.09
39.4187,-0.184455,0.819524,0.109848,0.171183,0.09
38.9764,-0.202999,0.739798,0.109293,0.171737,0.09
39.3695,-0.0104431,0.767656,0.109294,0.171184,0.09
38.6201,-1.25756,0.597915,0.11206,0.171733,0.09
38.7258,-1.25055,0.766829,0.112062,0.171181,0.09
38.6103,-0.736885,0.793566,0.111507,0.171734,0.09
38.7741,-0.669291,0.973608,0.111508,0.171181,0.09
38.2459,-1.11554,0.878286,0.114275,0.171731,0.09
38.2005,-1.27151,0.893107,0.114276,0.171178,0.09
38.3652,-1.18322,0.870816,0.113721,0.171731,0.09
38.3462,-1.33113,0.880127,0.113722,0.171179,0.09
37.6925,-1.36326,1.03317,0.116489,0.171728,0.09
37.5648,-1.55482,0.929742,0.116491,0.171176,0.09
37.8168,-1.48084,1.02466,0.115935,0.171729,0.09
37.6226,-1.67477,0.97363,0.115937,0.171176,0.09
37.0909,-1.39515,1.25147,0.118705,0.171724,0.09
36.9174,-1.33326,1.35576,0.118706,0.171172,0.09
37.0681,-1.4658,1.02801,0.11815,0.171726,0.09
36.8891,-1.43489,1.14206,0.118151,0.171174,0.09
37.1116,-0.875604,1.09523,0.120595,0.171304,0.09
37.178,-1.07645,1.36204,0.120398,0.171108,0.09
37.2191,-1.0864,1.42064,0.120398,0.171329,0.09
36.9166,-0.301102,1.34984,0.123718,0.172208,0.09
36.8697,-0.405598,1.55443,0.123721,0.171101,0.09
37.0838,-0.362676,1.38643,0.122611,0.172208,0.09
36.9137,-0.472393,1.30542,0.122614,0.171101,0.09
37.222,-0.25803,1.30699,0.125932,0.172207,0.09
37.2821,-0.172842,1.87798,0.125935,0.1711,0.09
37.0521,-0.322499,1.57368,0.124825,0.172207,0.09
37.0332,-0.346813,1.91634,0.124828,0.1711,0.09
37.4534,-0.0143714,1.90857,0.128147,0.172206,0.09
37.5259,0.00363514,2.20088,0.12815,0.171099,0.09
37.4248,-0.100992,1.52288,0.127039,0.172206,0.09
37.3999,0.0694167,1.89683,0.127042,0.171099,0.09
37.8062,-0.137389,2.18681,0.130361,0.172205,0.09
37.8005,-0.0184355,2.44729,0.130364,0.171098,0.09
37.5984,-0.208462,2.14324,0.129254,0.172205,0.09
37.5668,-0.169658,2.27489,0.129257,0.171098,0.09
38.2612,-0.050887,2.28122,0.132576,0.172204,0.09
38.5431,-0.0170804,2.42152,0.132579,0.171097,0.09
37.9594,-0.0120446,2.12503,0.131469,0.172204,0.09
38.1439,0.116516,2.40809,0.131471,0.171097,0.09
38.8449,-0.836959,1.84523,0.135622,0.173036,0.09
39.0863,-0.913412,2.21461,0.134741,0.171265,0.09
38.9564,-0.704879,2.20348,0.133855,0.171265,0.09
39.1834,-1.43173,1.75781,0.135627,0.171265,0.09
38.9183,-0.925379,1.87114,0.136093,0.173063,0.09
39.158,-1.8118,1.42974,0.137869,0.171292,0.09
39.2569,-1.52015,1.78372,0.136097,0.171293,0.09
38.679,-1.25514,1.53432,0.137865,0.173063,0.09
38.3766,-1.29457,0.871857,0.140325,0.173308,0.09
38.5578,-1.20019,1.44555,0.13811,0.173309,0.09
37.8477,-1.52855,0.530736,0.14254,0.173307,0.09
37.326,-1.6849,0.261907,0.144756,0.173306,0.09
37.255,-1.30685,0.372712,0.146971,0.173306,0.09
36.9497,-1.08769,0.75491,0.149187,0.173305,0.09
36.9758,-1.28883,1.08547,0.151403,0.173305,0.09
36.939,-1.07419,1.12095,0.153619,0.173304,0.09
36.9123,-0.667574,1.12594,0.155836,0.173304,0.09
37.0052,-0.307236,1.24477,0.158053,0.173304,0.09
36.5867,-0.650371,1.08401,0.16027,0.173303,0.09
36.5898,-0.726027,1.25333,0.162487,0.173303,0.09
37.3628,-0.0725812,1.39822,0.164704,0.173303,0.09
37.779,0.865587,1.69194,0.16692,0.173302,0.09
38.5541,1.06169,1.66002,0.169131,0.173301,0.09
38.6052,-0.0522288,1.11393,0.171343,0.173299,0.09
38.3633,-1.75007,1.04565,0.173555,0.173297,0.09
38.2317,-1.80813,1.25966,0.175766,0.173296,0.09
37.6225,0.0214242,1.65146,0.177978,0.173294,0.09
37.4431,0.283403,0.602173,0.18019,0.173292,0.09
37.1799,-0.581424,0.0324569,0.182402,0.173291,0.09
37.6711,-2.37135,0.726546,0.184613,0.173289,0.09
37.354,-2.85149,1.59302,0.186825,0.173287,0.09
36.4073,-0.100441,2.22591,0.189037,0.173285,0.09
36.2441,1.48538,1.1155,0.191248,0.173284,0.09
35.911,1.57953,0.0310786,0.19346,0.173282,0.09
36.6669,0.607221,0.0950089,0.195672,0.17328,0.09
37.3079,-1.58399,1.15099,0.197883,0.173279,0.09
37.1158,-2.14704,3.18964,0.200095,0.173277,0.09
37.6834,-1.34847,4.7055,0.202307,0.173275,0.09
38.2656,0.118731,4.94883,0.204518,0.173274,0.09
38.4188,0.885169,3.32912,0.20673,0.173272,0.09
37.7494,1.22205,0.50443,0.208942,0.17327,0.09
36.8885,1.49361,-1.97337,0.211153,0.173268,0.09
36.2733,0.378903,-2.94965,0.213365,0.173267,0.09
35.5961,-0.215406,-2.86795,0.215577,0.173265,0.09
35.4302,-0.328476,-2.46956,0.217788,0.173263,0.09
35.5033,-0.577241,-2.01001,0.22,0.173262,0.09
36.7156,0.0306968,-0.000230394,-0.00179757,0.175478,0.09
36.7,0,0,-0.004,0.175477,0.09
36.7041,0.0722964,0.00967889,0.000405244,0.175483,0.09
36.664,0.0957216,0.0718466,0.00260839,0.175487,0.09
36.6829,0.149128,0.0828621,0.00481191,0.175493,0.09
36.6449,0.192373,0.0671447,0.00701538,0.175498,0.09
36.6168,0.219189,0.0490393,0.00921881,0.175502,0.09
36.6228,0.284141,0.112597,0.0114223,0.175506,0.09
36.6204,0.296635,0.211512,0.013626,0.17551,0.09
36.6392,0.34031,0.214669,0.0158299,0.175514,0.09
36.5888,0.412747,0.186073,0.018034,0.175518,0.09
36.5866,0.498357,0.170664,0.0202388,0.175524,0.09
36.5256,0.576258,0.137047,0.0224462,0.175537,0.09
36.5378,0.612655,0.274241,0.024648,0.173328,0.09
36.6306,0.619215,0.253555,0.0246572,0.175557,0.09
36.6163,0.675578,0.20257,0.0267318,0.175351,0.09
36.5256,0.681849,0.303265,0.0267278,0.173578,0.09
36.5675,0.621545,0.263431,0.0249554,0.173554,0.09
36.6145,0.676812,0.257442,0.0267304,0.174466,0.09
36.595,0.678252,0.268314,0.0268667,0.174468,0.09
36.5309,0.726762,0.454762,0.02797,0.174471,0.09
36.4854,0.685253,0.32323,0.0268636,0.173358,0.09
36.3838,0.808092,0.427278,0.027968,0.173364,0.09
36.5181,0.91624,0.274886,0.0301763,0.174478,0.09
36.3827,0.882109,0.226382,0.0301743,0.173371,0.09
36.5057,0.813779,0.452326,0.0290731,0.174475,0.09
36.3832,0.839805,0.37109,0.0290712,0.173368,0.09
36.4847,1.03952,0.259677,0.032383,0.174484,0.09
36.2996,1.02165,0.331326,0.0323808,0.173377,0.09
36.4628,1.00346,0.179165,0.0312796,0.174481,0.09
36.3107,0.954812,0.215041,0.0312775,0.173374,0.09
36.4654,1.16282,0.324128,0.0345914,0.174492,0.09
36.3046,1.1232,0.388235,0.034588,0.173384,0.09
36.5376,1.0508,0.348429,0.0334866,0.174487,0.09
36.3396,1.02974,0.396201,0.0334841,0.17338,0.09
36.3782,1.34366,0.400787,0.0368204,0.174531,0.09
36.2482,1.37448,0.42036,0.0368135,0.17342,0.09
36.4169,1.31014,0.30049,0.0357018,0.174506,0.09
36.2652,1.27485,0.382392,0.0356955,0.173394,0.09
36.4621,1.43427,0.453989,0.0390375,0.174548,0.09
36.4554,1.58545,0.494334,0.0390335,0.173441,0.09
36.441,1.3296,0.449695,0.0379301,0.174541,0.09
36.3582,1.42946,0.435233,0.0379265,0.173434,0.09
36.5962,1.59314,0.43335,0.0404641,0.173687,0.09
36.4976,1.58098,0.486395,0.0412838,0.173489,0.09
36.5506,1.59482,0.486917,0.0403748,0.173462,0.09
36.5766,1.58806,0.425919,0.0411442,0.173705,0.09
36.6734,1.66135,0.609799,0.0429519,0.174054,0.09
36.7379,1.69437,0.565774,0.0429508,0.173501,0.09
36.6188,1.70608,0.601011,0.0423989,0.174052,0.09
36.6738,1.79658,0.64452,0.0423977,0.173499,0.09
36.9538,2.12743,0.769675,0.0452224,0.174093,0.09
36.8606,2.1464,0.792777,0.0451888,0.173525,0.09
36.8852,2.02054,0.808685,0.0446344,0.174074,0.09
36.8016,2.10809,0.795288,0.0446144,0.173511,0.09
36.8885,2.30327,0.614523,0.0474643,0.174107,0.09
36.9446,2.36998,0.715429,0.0474632,0.173556,0.09
36.8945,2.01937,0.592879,0.0469102,0.174106,0.09
36.8739,2.07282,0.642078,0.0469091,0.173555,0.09
36.9622,2.6851,0.706888,0.0496807,0.174111,0.09
37.0683,2.86214,0.728351,0.0496796,0.173561,0.09
36.876,2.26778,0.627746,0.0491265,0.17411,0.09
36.9581,2.36544,0.56722,0.0491255,0.17356,0.09
37.3395,2.68569,0.680449,0.0518973,0.174115,0.09
37.3947,2.76883,0.647918,0.0518962,0.173564,0.09
37.2727,2.27279,0.709287,0.0513431,0.174114,0.09
37.3613,2.25964,0.638156,0.051342,0.173563,0.09
37.5185,2.4137,0.719183,0.0541142,0.174117,0.09
37.5993,2.54101,0.816375,0.0541131,0.173567,0.09
37.5362,2.17079,0.698474,0.05356,0.174117,0.09
37.5297,2.15489,0.778139,0.0535588,0.173566,0.09
37.7883,2.37026,0.766312,0.0563315,0.174119,0.09
37.9269,2.40273,0.637733,0.0563303,0.173569,0.09
37.8516,2.19921,0.727763,0.0557771,0.174119,0.09
37.8543,2.23816,0.62209,0.055776,0.173568,0.09
38.2658,2.39294,0.653647,0.0585898,0.174131,0.09
38.2674,2.52534,0.685006,0.0585891,0.173581,0.09
38.1879,2.5126,0.714749,0.0580274,0.174129,0.09
38.1175,2.7027,0.737171,0.0580266,0.173579,0.09
38.6377,2.33054,0.772831,0.0609318,0.174132,0.09
38.7551,2.46361,0.823449,0.0609325,0.173582,0.09
38.487,2.47577,0.835732,0.0603418,0.174137,0.09
38.4997,2.64617,0.865074,0.0603421,0.173587,0.09
38.9139,2.41289,0.849517,0.0631699,0.174127,0.09
39.018,2.51189,0.949188,0.063171,0.173576,0.09
38.7926,2.57385,0.921315,0.0626048,0.174129,0.09
38.91,2.65316,1.06931,0.0626062,0.173579,0.09
39.0374,2.34172,0.81758,0.0654163,0.174116,0.09
39.1294,2.2865,0.881849,0.0654175,0.173565,0.09
39.0983,2.44256,0.857308,0.0648619,0.174116,0.09
39.1637,2.44213,0.936488,0.0648632,0.173566,0.09
39.2021,2.1429,0.990856,0.0676333,0.174113,0.09
39.1513,2.24298,0.956519,0.0676345,0.173563,0.09
39.1129,2.21436,1.04811,0.067079,0.174114,0.09
39.168,2.30233,0.911571,0.0670803,0.173564,0.09
39.3948,1.62764,0.882665,0.0698499,0.17411,0.09
39.4951,1.75829,0.999948,0.0698511,0.173559,0.09
39.3846,1.59473,0.822583,0.0692958,0.174111,0.09
39.4849,1.63556,0.847861,0.0692969,0.17356,0.09
39.6091,1.19501,1.02064,0.0720663,0.174106,0.09
39.6722,1.15949,1.10709,0.0720674,0.173555,0.09
39.6491,1.29179,1.06596,0.0715122,0.174107,0.09
39.6529,1.2025,1.14689,0.0715133,0.173556,0.09
39.6025,1.26821,1.10831,0.0742827,0.174102,0.09
39.7719,1.26051,1.11588,0.0742851,0.17355,0.09
39.6884,1.18443,1.05292,0.0737284,0.174103,0.09
39.7787,1.27182,1.20793,0.0737296,0.173552,0.09
39.8629,1.01306,1.05484,0.0765741,0.174057,0.09
39.9082,1.07346,1.12266,0.07658,0.173502,0.09
39.7497,1.02767,1.09675,0.0760026,0.17407,0.09
39.8148,1.12276,1.24442,0.0760221,0.173507,0.09
39.7183,0.233785,1.0978,0.0787943,0.174048,0.09
39.6578,0.304919,1.11375,0.0787989,0.173495,0.09
39.6687,0.468092,1.05106,0.0782395,0.17405,0.09
39.619,0.462819,1.03949,0.0782415,0.173499,0.09
39.4796,0.0419008,1.02095,0.0810631,0.173988,0.09
39.533,0.067114,0.854039,0.0810656,0.173436,0.09
39.5178,0.248743,1.07134,0.0805069,0.173993,0.09
39.6006,0.203993,0.861858,0.0805113,0.173438,0.09
39.1546,0.0511128,0.714297,0.0832768,0.173985,0.09
39.0869,-0.0334928,0.658134,0.0832789,0.173432,0.09
39.2728,-0.0559514,0.724518,0.0827234,0.173986,0.09
39.2937,-0.15011,0.608958,0.0827256,0.173433,0.09
39.0438,-0.0265674,1.04487,0.0854901,0.173981,0.09
39.1421,-0.156679,1.23751,0.0854922,0.173429,0.09
39.2011,-0.355059,0.782463,0.0849368,0.173982,0.09
39.2495,-0.441453,0.989965,0.0849389,0.17343,0.09
38.9906,-0.264604,1.2643,0.0877035,0.173978,0.09
39.0159,-0.315731,1.19776,0.0877055,0.173426,0.09
38.9837,-0.332508,1.19998,0.0871501,0.173979,0.09
38.9816,-0.30329,1.18869,0.0871521,0.173427,0.09
38.5876,-0.235414,1.0814,0.0899168,0.173975,0.09
38.5719,-0.251748,1.029,0.0899187,0.173422,0.09
38.6441,-0.218695,1.0788,0.0893635,0.173976,0.09
38.6301,-0.232413,1.08367,0.0893654,0.173423,0.09
38.4483,-0.283002,0.618844,0.0921302,0.173971,0.09
38.3627,-0.312785,0.663134,0.092132,0.173419,0.09
38.4943,-0.315175,0.498518,0.0915768,0.173972,0.09
38.4749,-0.389735,0.525497,0.0915787,0.17342,0.09
38.5671,-0.279042,0.740147,0.0943436,0.173968,0.09
38.6607,-0.263983,0.761401,0.0943454,0.173416,0.09
38.5792,-0.40989,0.746624,0.0937902,0.173969,0.09
38.6345,-0.342845,0.864259,0.093792,0.173416,0.09
38.4468,-0.267751,0.947253,0.0965571,0.173965,0.09
38.5345,-0.297033,0.922975,0.0965588,0.173412,0.09
38.5124,-0.400147,0.890243,0.0960037,0.173966,0.09
38.6104,-0.402015,0.85061,0.0960054,0.173413,0.09
38.2842,0.0613466,0.777739,0.0987707,0.173962,0.09
38.2448,0.174581,1.00984,0.0987724,0.173409,0.09
38.2754,0.160125,0.966025,0.0982173,0.173963,0.09
38.2599,0.237647,1.09943,0.098219,0.17341,0.09
38.3811,0.0975049,0.985482,0.100984,0.173959,0.09
38.3766,0.176746,1.12316,0.100986,0.173406,0.09
38.4151,0.133935,0.881173,0.100431,0.173959,0.09
38.4414,0.110988,1.0311,0.100433,0.173407,0.09
38.6319,-0.0764317,0.960691,0.103198,0.173956,0.09
38.6104,-0.0687705,0.968498,0.1032,0.173403,0.09
38.6599,-0.14328,0.994045,0.102645,0.173956,0.09
38.6173,-0.0906888,1.00008,0.102646,0.173404,0.09
38.3114,-0.10071,0.698424,0.105412,0.173953,0.09
38.2687,-0.127533,0.677514,0.105414,0.1734,0.09
38.4455,-0.115485,0.599888,0.104859,0.173954,0.09
38.4283,-0.179822,0.547424,0.10486,0.173401,0.09
38.3021,0.060259,0.671099,0.107626,0.17395,0.09
38.2343,0.213701,0.817422,0.107628,0.173397,0.09
38.1548,0.114496,0.741985,0.107073,0.173951,0.09
38.075,0.262233,0.823249,0.107074,0.173398,0.09
38.5647,-0.50272,0.737683,0.10984,0.173947,0.09
38.5857,-0.486513,0.823734,0.109842,0.173395,0.09
38.5335,-0.629139,0.667469,0.109287,0.173948,0.09
38.564,-0.539561,0.801319,0.109288,0.173395,0.09
38.2953,-1.01726,0.727326,0.112055,0.173945,0.09
38.4951,-1.11956,0.764401,0.112056,0.173392,0.09
38.3542,-0.866328,0.698723,0.111501,0.173945,0.09
38.5685,-0.965845,0.798748,0.111503,0.173393,0.09
37.6427,-0.741764,0.866153,0.114269,0.173942,0.09
37.6676,-0.836528,0.749539,0.114271,0.173389,0.09
37.794,-0.608844,0.818284,0.113716,0.173943,0.09
37.7784,-0.732432,0.759896,0.113717,0.17339,0.09
37.5052,-0.92335,0.797113,0.116484,0.17394,0.09
37.4072,-0.931015,0.955942,0.116485,0.173387,0.09
37.5186,-1.00589,0.880426,0.11593,0.17394,0.09
37.4343,-1.06981,0.966353,0.115931,0.173387,0.09
37.3833,-1.01279,0.592148,0.11832,0.173546,0.09
37.3757,-1.07409,0.747124,0.118709,0.173371,0.09
37.4883,-1.07977,0.675557,0.118147,0.173384,0.09
37.3253,-1.00521,0.639538,0.118657,0.173538,0.09
37.201,-0.575708,1.18377,0.121498,0.174422,0.09
37.0733,-0.564054,1.19362,0.121501,0.173315,0.09
37.4746,-0.762705,1.19536,0.12039,0.174424,0.09
37.4628,-0.900206,1.40383,0.120393,0.173317,0.09
37.3212,-0.210951,1.14767,0.123712,0.174421,0.09
37.0427,-0.1367,1.32606,0.123715,0.173314,0.09
37.2868,-0.348718,1.20597,0.122605,0.174422,0.09
